app,storefront,id,date,rating,primary_complaint,title
Mubert,DE,mubert-DE-010,2020-07-28,1,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Kein AirPlay-Support
Mubert,DE,mubert-DE-018,2019-07-31,3,UX / app bugs / reliability,Awesome! But...
Mubert,DE,mubert-DE-019,2019-07-20,1,Billing / unauthorized charges / refund anger,70€
Dark Noise,US,darknoise-US-001,2026-07-15,2,Price / value / paywall,Too expensive
Dark Noise,US,darknoise-US-002,2026-07-06,1,"Paywall on launch / too little free content / ""not free""",Prevents closure
Dark Noise,US,darknoise-US-003,2026-06-30,1,"Paywall on launch / too little free content / ""not free""",Not a free app
Dark Noise,US,darknoise-US-004,2026-06-28,1,"Paywall on launch / too little free content / ""not free""",Free Plan is Useless
Dark Noise,US,darknoise-US-008,2026-05-22,1,"Paywall on launch / too little free content / ""not free""",Useless app after turning to a subscription only app
Dark Noise,US,darknoise-US-010,2026-03-17,1,Other (uncategorized),It will not delete!
Dark Noise,US,darknoise-US-012,2026-02-24,2,Customer support,Good app horrible dev support
Dark Noise,US,darknoise-US-015,2026-01-22,1,Other (uncategorized),Can’t get your icon off my computer screen
Dark Noise,US,darknoise-US-018,2025-12-28,2,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Fix AirPlay
Dark Noise,US,darknoise-US-019,2025-12-18,2,Cancellation difficulty,Reverted Back to Trial After Payment
Dark Noise,US,darknoise-US-020,2025-12-07,1,Upsell / ads / nagging in-app,Obnoxious
Dark Noise,US,darknoise-US-022,2025-10-17,2,Price / value / paywall,Good UI but ridiculous IAP price
Dark Noise,US,darknoise-US-023,2025-10-10,1,Other (uncategorized),Charge for free trial.
Dark Noise,US,darknoise-US-026,2025-08-19,3,Upsell / ads / nagging in-app,Awesome App; falsely advertises Menu Bar support
Dark Noise,US,darknoise-US-027,2025-06-27,1,Upsell / ads / nagging in-app,Nope
Dark Noise,US,darknoise-US-036,2025-01-28,1,"Paywall on launch / too little free content / ""not free""",not free dark noise
Dark Noise,US,darknoise-US-039,2025-01-15,1,UX / app bugs / reliability,Repeating sounds
Dark Noise,US,darknoise-US-042,2025-01-06,3,Sound quality / unpleasant sounds,Brown noise isn’t consistent
Dark Noise,US,darknoise-US-047,2024-12-09,3,Billing / unauthorized charges / refund anger,Somehow Lost My Subscription???
Dark Noise,US,darknoise-US-050,2024-12-08,1,Repetitiveness / lack of variety,low selection
Dark Noise,US,darknoise-US-051,2024-12-08,3,Other (uncategorized),Why I Am Rating a 3 For Dark Noise.
Dark Noise,US,darknoise-US-056,2024-10-26,2,Repetitiveness / lack of variety,Good I guess
Dark Noise,US,darknoise-US-059,2024-09-30,1,"Paywall on launch / too little free content / ""not free""",Scam
Dark Noise,US,darknoise-US-060,2024-09-27,1,"""Doesn't work / no effect""",Expensive and useless
Dark Noise,US,darknoise-US-061,2024-09-21,1,Other (uncategorized),"Doesn't have ""dark noise"" as an option"
Dark Noise,US,darknoise-US-064,2024-08-11,1,"""Doesn't work / no effect""",$19.99/year Price not shown until you run it.
Dark Noise,US,darknoise-US-066,2024-08-01,1,Other (uncategorized),deleted all my custom mixes randomly
Dark Noise,US,darknoise-US-067,2024-07-12,2,UX / app bugs / reliability,My Mixes are all gone!
Dark Noise,US,darknoise-US-069,2024-06-17,1,"Paywall on launch / too little free content / ""not free""",Other free apps are much better
Dark Noise,US,darknoise-US-070,2024-06-11,1,Subscription model resented (was one-time / went subscription),Subscription?! N.O.
Dark Noise,US,darknoise-US-071,2024-05-20,1,Other (uncategorized),Dark noise app
Dark Noise,US,darknoise-US-072,2024-05-05,1,Account / login / restore,Trash
Dark Noise,US,darknoise-US-075,2024-04-17,1,Price / value / paywall,almost $2 a month???
Dark Noise,US,darknoise-US-078,2024-03-13,3,Price / value / paywall,Unecessary movement to subscription model
Dark Noise,US,darknoise-US-083,2024-02-19,2,Audible loops / short loops / audio artifacts,"The sounds are not high quality, they have. crackles and skip like scr"
Dark Noise,US,darknoise-US-085,2024-01-15,1,"Paywall on launch / too little free content / ""not free""",Put subscription fees in the first line
Dark Noise,US,darknoise-US-086,2024-01-10,1,Subscription model resented (was one-time / went subscription),Original Customer (Lifetime Membership Needed)
Dark Noise,US,darknoise-US-087,2024-01-06,1,Billing / unauthorized charges / refund anger,Scam. Always Trying to Rip Me Off.
Dark Noise,US,darknoise-US-092,2023-12-02,3,Upsell / ads / nagging in-app,"Well built, poor quality sounds"
Dark Noise,US,darknoise-US-098,2023-11-06,1,Price / value / paywall,Prices
Dark Noise,US,darknoise-US-099,2023-10-30,1,UX / app bugs / reliability,Airplay doesn’t work. What’s the point?
Dark Noise,US,darknoise-US-102,2023-10-08,1,Free alternatives exist (YouTube / free apps),Not Worth It
Dark Noise,US,darknoise-US-103,2023-10-03,1,Price / value / paywall,Yearly subscription is not expensive
Dark Noise,US,darknoise-US-104,2023-09-27,3,Other (uncategorized),Thanks for remastering sounds!
Dark Noise,US,darknoise-US-110,2023-09-19,1,Free alternatives exist (YouTube / free apps),A subscription model?
Dark Noise,US,darknoise-US-114,2023-08-30,1,Sound quality / unpleasant sounds,It went subscription
Dark Noise,US,darknoise-US-122,2023-04-11,3,Feature removed / update regression,Don't like the new remastered Rain sound
Dark Noise,US,darknoise-US-128,2023-04-04,1,Repetitiveness / lack of variety,"CHEATED by the developers, reporting this to Apple"
Dark Noise,US,darknoise-US-129,2023-04-03,2,Sound quality / unpleasant sounds,"""Remastered"" sounds are distracting"
Dark Noise,US,darknoise-US-130,2023-04-03,1,Price / value / paywall,Gone subscription.
Dark Noise,US,darknoise-US-131,2023-04-03,1,Other (uncategorized),You
Dark Noise,US,darknoise-US-134,2023-03-11,2,Sound quality / unpleasant sounds,LOW QUALITY SOUNDS.
Dark Noise,US,darknoise-US-140,2023-01-18,1,Sound quality / unpleasant sounds,Unpleasant sounds with little customization
Dark Noise,US,darknoise-US-142,2023-01-04,3,Price / value / paywall,No heartbeat sound?
Dark Noise,US,darknoise-US-143,2023-01-02,2,UX / app bugs / reliability,Siri Shortcuts no longer work
Dark Noise,US,darknoise-US-146,2022-12-12,2,Sound quality / unpleasant sounds,Ui is great. Sounds are LACKING
Dark Noise,US,darknoise-US-152,2022-11-08,1,Repetitiveness / lack of variety,I expected more for that price
Dark Noise,US,darknoise-US-163,2022-08-23,1,UX / app bugs / reliability,terrible
Dark Noise,US,darknoise-US-171,2022-05-06,3,Account / login / restore,"Great app, but needs improved audio quality"
Dark Noise,US,darknoise-US-178,2021-11-21,2,Sound quality / unpleasant sounds,This app woke me up
Dark Noise,US,darknoise-US-182,2021-08-06,1,UX / app bugs / reliability,What happened?
Dark Noise,US,darknoise-US-213,2020-12-19,2,UX / app bugs / reliability,Sound shuts off
Dark Noise,US,darknoise-US-214,2020-12-14,1,Billing / unauthorized charges / refund anger,Rip off
Dark Noise,US,darknoise-US-218,2020-10-25,1,Other (uncategorized),Destroys your battery
Dark Noise,US,darknoise-US-225,2020-09-20,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Background Usage
Dark Noise,US,darknoise-US-228,2020-09-02,2,UX / app bugs / reliability,Air play doesn’t work
Dark Noise,US,darknoise-US-234,2020-07-22,3,Audible loops / short loops / audio artifacts,[Almost] all sounds are monaural
Dark Noise,US,darknoise-US-241,2020-05-07,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Overall a nice app but its not without issues.
Dark Noise,US,darknoise-US-246,2020-03-27,1,Missing feature: can't mix sounds / no customization,Can’t mix audio
Dark Noise,US,darknoise-US-250,2020-02-10,3,Missing feature: can't mix sounds / no customization,"Nice little app, wish I could mix sounds together"
Dark Noise,US,darknoise-US-255,2020-01-29,2,Billing / unauthorized charges / refund anger,Wanted to like it but iPhone version is buggy
Dark Noise,US,darknoise-US-274,2019-10-12,2,Sound quality / unpleasant sounds,"Great UI, but the sounds aren’t very good"
Dark Noise,US,darknoise-US-275,2019-10-07,3,Missing feature: can't mix sounds / no customization,Can’t mix sound together
Dark Noise,US,darknoise-US-283,2019-09-18,3,Repetitiveness / lack of variety,Could add more
Dark Noise,US,darknoise-US-286,2019-09-08,3,Audible loops / short loops / audio artifacts,Sound quality is off
Dark Noise,US,darknoise-US-289,2019-09-03,3,Missing feature: can't mix sounds / no customization,Pretty decent. Needs a mixer.
Dark Noise,DE,darknoise-DE-000,2026-04-28,1,"Paywall on launch / too little free content / ""not free""",Dark Noise? Dark Patterns!
Dark Noise,DE,darknoise-DE-001,2026-04-26,3,Sound quality / unpleasant sounds,"Nice app, dated sounds"
Dark Noise,DE,darknoise-DE-003,2024-10-09,1,Subscription model resented (was one-time / went subscription),Abo für Sound….
Dark Noise,DE,darknoise-DE-004,2024-09-18,1,Price / value / paywall,Geldgier
Dark Noise,DE,darknoise-DE-006,2023-08-28,1,Price / value / paywall,Schön aber überteuerte Blendung
Dark Noise,DE,darknoise-DE-007,2023-06-19,1,Subscription model resented (was one-time / went subscription),Legacy users forced to upgrade
Dark Noise,DE,darknoise-DE-011,2022-06-10,1,Misleading advertising,False Advertising
Dark Noise,DE,darknoise-DE-013,2021-09-09,2,Audible loops / short loops / audio artifacts,Teils Störungen in den Tönen
Dark Noise,DE,darknoise-DE-014,2021-05-30,2,Other (uncategorized),Dear developer
Dark Noise,DE,darknoise-DE-017,2020-11-15,1,"""Doesn't work / no effect""",Useless
Dark Noise,DE,darknoise-DE-018,2020-06-02,3,Sound quality / unpleasant sounds,Most sounds too distracting
Dark Noise,DE,darknoise-DE-019,2020-01-01,2,Billing / unauthorized charges / refund anger,Sound quality is not that great
Dark Noise,DE,darknoise-DE-020,2019-09-21,2,Sound quality / unpleasant sounds,Klangqualität bescheiden
Endel,US,endel-US-001,2026-08-29,1,Billing / unauthorized charges / refund anger,Beware they will still charge you even if you cancel the trial members
Endel,US,endel-US-002,2026-08-25,1,Billing / unauthorized charges / refund anger,Scam - preying on ppl w/ ADHD
Endel,US,endel-US-003,2026-08-25,2,Cancellation difficulty,App was okay but tried to charge me after I unsubscribed
Endel,US,endel-US-004,2026-08-24,2,Repetitiveness / lack of variety,Unimpressed
Endel,US,endel-US-005,2026-08-24,1,Billing / unauthorized charges / refund anger,Refund Warning!!
Endel,US,endel-US-006,2026-08-24,3,Other (uncategorized),Something changed ?
Endel,US,endel-US-007,2026-08-23,1,Billing / unauthorized charges / refund anger,Fraud
Endel,US,endel-US-008,2026-08-22,2,Customer support,Customer service?
Endel,US,endel-US-011,2026-08-20,1,Upsell / ads / nagging in-app,Terrible App
Endel,US,endel-US-012,2026-08-20,2,UX / app bugs / reliability,Invasive and off putting
Endel,US,endel-US-013,2026-08-18,3,Misleading advertising,False Advertising on 8D Odyssey
Endel,US,endel-US-016,2026-08-13,1,"""Doesn't work / no effect""",Can’t use this app for more than 5-minutes
Endel,US,endel-US-018,2026-08-13,1,Billing / unauthorized charges / refund anger,"Double charged, customer support nonexistent"
Endel,US,endel-US-022,2026-08-11,2,Price / value / paywall,No option to cancel after free trial.
Endel,US,endel-US-023,2026-08-10,1,Upsell / ads / nagging in-app,Keeps bugging me about lifetime subscription
Endel,US,endel-US-024,2026-08-08,1,Billing / unauthorized charges / refund anger,Take your money
Endel,US,endel-US-025,2026-08-06,1,Other (uncategorized),.
Endel,US,endel-US-027,2026-08-03,3,Price / value / paywall,Too Expensive
Endel,US,endel-US-028,2026-08-02,1,Misleading advertising,Misleading
Endel,US,endel-US-029,2026-07-31,1,Upsell / ads / nagging in-app,"Ads, even though I’ve paid!"
Endel,US,endel-US-030,2026-07-30,1,Account / login / restore,Wrong songs and click bait
Endel,US,endel-US-032,2026-07-28,1,Billing / unauthorized charges / refund anger,Premium still has ads
Endel,US,endel-US-033,2026-07-27,3,Upsell / ads / nagging in-app,"Great App, But the Constant Upselling Is Too Much"
Endel,US,endel-US-034,2026-07-25,1,Upsell / ads / nagging in-app,"Love the solution, hate the sales push (I pay yearly)"
Endel,US,endel-US-035,2026-07-25,1,Billing / unauthorized charges / refund anger,Not for me but I didn’t get a choice
Endel,US,endel-US-037,2026-07-22,3,Upsell / ads / nagging in-app,Ruined by constant upselling to existing premium users
Endel,US,endel-US-038,2026-07-21,1,Upsell / ads / nagging in-app,Constant ads
Endel,US,endel-US-039,2026-07-21,1,Billing / unauthorized charges / refund anger,They steal from you
Endel,US,endel-US-041,2026-07-18,1,Cancellation difficulty,Cancelled
Endel,US,endel-US-042,2026-07-18,1,Cancellation difficulty,Unethical strategies to make it nearly impossible to cancel
Endel,US,endel-US-043,2026-07-14,1,Price / value / paywall,You will get charged $120 without being asked to confirm
Endel,US,endel-US-045,2026-07-09,1,Other (uncategorized),Absolutely  BS
Endel,US,endel-US-047,2026-07-09,1,Billing / unauthorized charges / refund anger,"Unauthorized $119.99 charge, refund process failed"
Endel,US,endel-US-048,2026-07-09,1,UX / app bugs / reliability,App has crashed…
Endel,US,endel-US-049,2026-07-09,1,Billing / unauthorized charges / refund anger,False Advertising
Endel,US,endel-US-050,2026-07-08,1,Upsell / ads / nagging in-app,Prompts for Money Each Boot
Endel,US,endel-US-051,2026-07-06,1,Cancellation difficulty,Takes over your phone by default
Endel,US,endel-US-052,2026-07-05,1,Upsell / ads / nagging in-app,"Loved it, Until I had to pay them for the rest of forever."
Endel,US,endel-US-054,2026-07-04,1,Subscription model resented (was one-time / went subscription),Feels More Focused on Revenue Than User Experience
Endel,US,endel-US-055,2026-07-03,1,Other (uncategorized),Asks intrusive questions
Endel,US,endel-US-056,2026-07-03,2,Misleading advertising,I want to like the App but…it’s misleading
Endel,US,endel-US-059,2026-07-02,1,Billing / unauthorized charges / refund anger,Fraudulent
Endel,US,endel-US-061,2026-07-01,1,Billing / unauthorized charges / refund anger,App never works and feels like a scam
Endel,US,endel-US-062,2026-06-30,1,Upsell / ads / nagging in-app,Great but so triggering I’m done with it
Endel,US,endel-US-064,2026-06-29,2,Cancellation difficulty,Disappointed
Endel,US,endel-US-066,2026-06-28,2,Price / value / paywall,Way too expensive
Endel,US,endel-US-068,2026-06-25,1,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Disgusting and greeedy
Endel,US,endel-US-069,2026-06-25,2,Upsell / ads / nagging in-app,"Ok, but FALSE ADS! NOT what the ads play. And, they still beg for mone"
Endel,US,endel-US-073,2026-06-22,1,Misleading advertising,bait and switch.
Endel,US,endel-US-074,2026-06-22,3,Other (uncategorized),Make it simpler.
Endel,US,endel-US-075,2026-06-22,1,Other (uncategorized),Regret buying
Endel,US,endel-US-076,2026-06-20,2,Feature removed / update regression,Marvelous app
Endel,US,endel-US-079,2026-06-16,1,Billing / unauthorized charges / refund anger,Can’t cancel app!
Endel,US,endel-US-080,2026-06-16,1,Price / value / paywall,Shameful app that takes advantage of ADHD people
Endel,US,endel-US-081,2026-06-15,1,Billing / unauthorized charges / refund anger,Misleading advertising
Endel,US,endel-US-084,2026-06-14,2,Other (uncategorized),Subscription is through Paddle
Endel,US,endel-US-085,2026-06-13,1,UX / app bugs / reliability,Paying for Non-Stop Advertising
Endel,US,endel-US-087,2026-06-12,2,Feature removed / update regression,You killed the app with your greed
Endel,US,endel-US-088,2026-06-12,1,Upsell / ads / nagging in-app,Too many pop ups and options and questions
Endel,US,endel-US-089,2026-06-11,1,Other (uncategorized),Worst UX EVER
Endel,US,endel-US-090,2026-06-11,1,Billing / unauthorized charges / refund anger,Difficult to unsubscribe
Endel,US,endel-US-091,2026-06-10,3,Other (uncategorized),Awesome
Endel,US,endel-US-092,2026-06-10,1,Billing / unauthorized charges / refund anger,Warning: $119.99 billing trap
Endel,US,endel-US-097,2026-06-04,1,Cancellation difficulty,Get a free soundscapes app instead
Endel,US,endel-US-099,2026-06-03,1,Billing / unauthorized charges / refund anger,Such Bad Faith People
Endel,US,endel-US-101,2026-06-02,2,UX / app bugs / reliability,Not ready for MacOS
Endel,US,endel-US-103,2026-06-02,1,Billing / unauthorized charges / refund anger,Annoying and deceptive
Endel,US,endel-US-107,2026-06-01,3,UX / app bugs / reliability,Expensive and didn’t work
Endel,US,endel-US-108,2026-05-31,1,Billing / unauthorized charges / refund anger,Total rip off
Endel,US,endel-US-110,2026-05-30,1,Misleading advertising,False advertising
Endel,US,endel-US-111,2026-05-30,1,Free alternatives exist (YouTube / free apps),Nothing like the ad
Endel,US,endel-US-112,2026-05-30,3,Other (uncategorized),Keeps Playing When I Enter Car
Endel,US,endel-US-113,2026-05-29,1,Billing / unauthorized charges / refund anger,This is a scam
Endel,US,endel-US-117,2026-05-27,2,Upsell / ads / nagging in-app,Not a great value
Endel,US,endel-US-118,2026-05-26,3,Upsell / ads / nagging in-app,"Once minimal app, now convoluted"
Endel,US,endel-US-119,2026-05-26,1,Billing / unauthorized charges / refund anger,$115 rip off
Endel,US,endel-US-121,2026-05-26,1,UX / app bugs / reliability,Vibe coded glitchy app
Endel,US,endel-US-123,2026-05-25,1,UX / app bugs / reliability,Immediately crashes
Endel,US,endel-US-124,2026-05-24,1,Price / value / paywall,Way too expensive!
Endel,US,endel-US-125,2026-05-23,1,Other (uncategorized),Stop asking questions
Endel,US,endel-US-126,2026-05-23,1,Billing / unauthorized charges / refund anger,Scam
Endel,US,endel-US-127,2026-05-23,1,Other (uncategorized),"Seems cool, but"
Endel,US,endel-US-128,2026-05-22,3,Free alternatives exist (YouTube / free apps),Not what as advertised
Endel,US,endel-US-130,2026-05-21,1,Upsell / ads / nagging in-app,Where is it free?
Endel,US,endel-US-131,2026-05-21,2,Upsell / ads / nagging in-app,NAGWARE (even with subscription)
Endel,US,endel-US-132,2026-05-21,3,Upsell / ads / nagging in-app,Stop trying to Upsell
Endel,US,endel-US-133,2026-05-20,1,UX / app bugs / reliability,False Ads
Endel,US,endel-US-134,2026-05-20,3,UX / app bugs / reliability,Needs bug fixes
Endel,US,endel-US-135,2026-05-20,1,Billing / unauthorized charges / refund anger,refund scam!
Endel,US,endel-US-136,2026-05-20,3,Upsell / ads / nagging in-app,Agreed with No Upgrade
Endel,US,endel-US-137,2026-05-20,2,Upsell / ads / nagging in-app,After subscribing still bombarded by upgrade pop ups
Endel,US,endel-US-138,2026-05-19,1,Upsell / ads / nagging in-app,Do not recommend
Endel,US,endel-US-140,2026-05-19,1,Upsell / ads / nagging in-app,Stop popping up lifetime upgrade thing
Endel,US,endel-US-141,2026-05-18,2,Price / value / paywall,Meh Quality
Endel,US,endel-US-142,2026-05-18,1,Misleading advertising,"Not as advertised, awful"
Endel,US,endel-US-143,2026-05-18,2,Other (uncategorized),"Helpful app, bad monetization"
Endel,US,endel-US-144,2026-05-16,1,Repetitiveness / lack of variety,No Support - Low Selection
Endel,US,endel-US-146,2026-05-15,1,Billing / unauthorized charges / refund anger,Costly
Endel,US,endel-US-147,2026-05-15,3,Other (uncategorized),Stop soliciting
Endel,US,endel-US-148,2026-05-14,1,Misleading advertising,Beware of false advertising!
Endel,US,endel-US-149,2026-05-13,2,Billing / unauthorized charges / refund anger,Somehow double subscribed and can’t get a refund
Endel,US,endel-US-152,2026-05-13,3,Upsell / ads / nagging in-app,Ads in Premium Paid App
Endel,US,endel-US-153,2026-05-13,1,Other (uncategorized),Persistent notifications. Horrendous.
Endel,US,endel-US-154,2026-05-12,1,Billing / unauthorized charges / refund anger,Scam
Endel,US,endel-US-156,2026-05-12,3,Repetitiveness / lack of variety,Limited options available
Endel,US,endel-US-159,2026-05-11,1,Billing / unauthorized charges / refund anger,Beware!!!They billed me after I canceled.
Endel,US,endel-US-160,2026-05-11,1,Cancellation difficulty,Nice idea. False Advertising on Social Media
Endel,US,endel-US-161,2026-05-10,1,Cancellation difficulty,Keep getting charged
Endel,US,endel-US-162,2026-05-09,1,Account / login / restore,False information
Endel,US,endel-US-164,2026-05-08,1,Price / value / paywall,Terrible
Endel,US,endel-US-165,2026-05-08,1,Misleading advertising,Ads are not what’s offered
Endel,US,endel-US-166,2026-05-08,2,Misleading advertising,False Advertising
Endel,US,endel-US-167,2026-05-08,3,UX / app bugs / reliability,Audio playback bug on macOS (Premium subscription)
Endel,US,endel-US-168,2026-05-07,1,Billing / unauthorized charges / refund anger,SCAM!!!
Endel,US,endel-US-171,2026-05-07,1,Billing / unauthorized charges / refund anger,NO CUSTOMER SERVICE
Endel,US,endel-US-174,2026-05-05,1,Upsell / ads / nagging in-app,Aggressive advertisement for paid users
Endel,US,endel-US-175,2026-05-04,1,Upsell / ads / nagging in-app,Expensive and doesn’t provide everything they advertise
Endel,US,endel-US-176,2026-05-04,1,Billing / unauthorized charges / refund anger,Money grab
Endel,US,endel-US-177,2026-05-04,3,"Confusing / hard to figure out (onboarding, navigation)",Misleading Trial - Subscription
Endel,US,endel-US-178,2026-05-04,1,Billing / unauthorized charges / refund anger,No 7 day Trial Period
Endel,US,endel-US-179,2026-05-03,1,Price / value / paywall,extremely expensive
Endel,US,endel-US-180,2026-05-03,1,Upsell / ads / nagging in-app,Not what I was looking for
Endel,US,endel-US-182,2026-05-03,1,Billing / unauthorized charges / refund anger,Tried to do a free trial. And they charged me
Endel,US,endel-US-184,2026-05-03,1,Other (uncategorized),Was good
Endel,US,endel-US-185,2026-05-03,1,Billing / unauthorized charges / refund anger,Scam
Endel,US,endel-US-188,2026-05-03,1,Billing / unauthorized charges / refund anger,Fraud
Endel,US,endel-US-189,2026-05-02,1,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",macOS Newest Version Sucks
Endel,US,endel-US-190,2026-05-02,1,Free alternatives exist (YouTube / free apps),Scam - charged me immediately for a year
Endel,US,endel-US-191,2026-05-02,1,Billing / unauthorized charges / refund anger,Waste of money
Endel,US,endel-US-192,2026-05-01,2,Upsell / ads / nagging in-app,Ad versus product..
Endel,US,endel-US-196,2026-05-01,1,Subscription model resented (was one-time / went subscription),No support
Endel,US,endel-US-197,2026-04-30,1,Misleading advertising,Bait and switch
Endel,US,endel-US-198,2026-04-30,2,Other (uncategorized),I hate almost all the sounds. :(
Endel,US,endel-US-199,2026-04-30,1,Price / value / paywall,Subscription Required
Endel,US,endel-US-203,2026-04-29,1,Billing / unauthorized charges / refund anger,"Scam, taking advantage of people with ADHD"
Endel,US,endel-US-204,2026-04-29,1,Billing / unauthorized charges / refund anger,Give my money back
Endel,US,endel-US-205,2026-04-29,1,Billing / unauthorized charges / refund anger,Scam af
Endel,US,endel-US-206,2026-04-28,1,Billing / unauthorized charges / refund anger,Negative 5star
Endel,US,endel-US-208,2026-04-28,1,Upsell / ads / nagging in-app,Liars
Endel,US,endel-US-210,2026-04-28,2,"Missing platform / device support (Mac, watch, iPad, CarPlay…)","Latest Mac release is a catchup, not a well designed product"
Endel,US,endel-US-211,2026-04-28,1,Other (uncategorized),It worth it
Endel,US,endel-US-212,2026-04-28,1,UX / app bugs / reliability,Doesn’t work
Endel,US,endel-US-213,2026-04-27,2,Subscription model resented (was one-time / went subscription),A well designed music playlist that requires another subscription?
Endel,US,endel-US-214,2026-04-27,1,Free alternatives exist (YouTube / free apps),Waste of money
Endel,US,endel-US-215,2026-04-25,1,Other (uncategorized),Trash
Endel,US,endel-US-217,2026-04-23,1,"Confusing / hard to figure out (onboarding, navigation)",Hard to use
Endel,US,endel-US-218,2026-04-23,1,Free alternatives exist (YouTube / free apps),Scam
Endel,US,endel-US-220,2026-04-21,3,UX / app bugs / reliability,Poor experience on MacBook
Endel,US,endel-US-221,2026-04-20,3,Sound quality / unpleasant sounds,Audio is not quality
Endel,US,endel-US-223,2026-04-19,1,Cancellation difficulty,Trap
Endel,US,endel-US-226,2026-04-15,1,Billing / unauthorized charges / refund anger,I cancelled the free trial and they charged me $119 anyway
Endel,US,endel-US-227,2026-04-15,1,Billing / unauthorized charges / refund anger,AI garbage
Endel,US,endel-US-228,2026-04-15,1,Account / login / restore,Premium Account tho not on desktop app
Endel,US,endel-US-229,2026-04-15,1,Billing / unauthorized charges / refund anger,No communication no refund
Endel,US,endel-US-230,2026-04-15,1,Billing / unauthorized charges / refund anger,Scam!
Endel,US,endel-US-231,2026-04-14,1,"Paywall on launch / too little free content / ""not free""",False Advertisment
Endel,US,endel-US-232,2026-04-14,1,Other (uncategorized),Didn’t get to use it
Endel,US,endel-US-233,2026-04-14,1,Upsell / ads / nagging in-app,Don’t Do It
Endel,US,endel-US-234,2026-04-14,2,Billing / unauthorized charges / refund anger,Confusing to cancel
Endel,US,endel-US-236,2026-04-14,1,Billing / unauthorized charges / refund anger,Poor Subscription Practices
Endel,US,endel-US-239,2026-04-11,2,Billing / unauthorized charges / refund anger,Beware of “trial period”
Endel,US,endel-US-240,2026-04-09,2,Billing / unauthorized charges / refund anger,Unimpressed
Endel,US,endel-US-241,2026-04-09,1,Price / value / paywall,Seems like a cool idea however …
Endel,US,endel-US-242,2026-04-08,1,Billing / unauthorized charges / refund anger,False advertising
Endel,US,endel-US-244,2026-04-07,2,UX / app bugs / reliability,Turns on *any time* Bluetooth is connected
Endel,US,endel-US-245,2026-04-06,1,Billing / unauthorized charges / refund anger,Scammers
Endel,US,endel-US-247,2026-04-05,1,Billing / unauthorized charges / refund anger,Trial and charged
Endel,US,endel-US-248,2026-04-05,1,UX / app bugs / reliability,Opportunistic money grab tactics
Endel,US,endel-US-249,2026-04-04,1,Billing / unauthorized charges / refund anger,!! FRAUD !!
Endel,US,endel-US-250,2026-04-04,1,Other (uncategorized),Do not download
Endel,US,endel-US-251,2026-04-03,1,Billing / unauthorized charges / refund anger,SCAM DONT DO FREE TRIAL
Endel,US,endel-US-252,2026-04-03,1,Billing / unauthorized charges / refund anger,App is a scam
Endel,US,endel-US-253,2026-04-03,1,Billing / unauthorized charges / refund anger,Scam
Endel,US,endel-US-255,2026-04-02,1,Billing / unauthorized charges / refund anger,SHADY BILLING - Send the statement below to your bank and dispute the 
Endel,US,endel-US-256,2026-04-02,2,"Confusing / hard to figure out (onboarding, navigation)",Nope
Endel,US,endel-US-258,2026-04-02,3,UX / app bugs / reliability,Stops playing after 10 minutes
Endel,US,endel-US-259,2026-04-02,1,Billing / unauthorized charges / refund anger,Charged my card.
Endel,US,endel-US-260,2026-04-01,1,Billing / unauthorized charges / refund anger,Too expensive and won't stop trying to bill me
Endel,US,endel-US-261,2026-03-31,1,Account / login / restore,Free trial
Endel,US,endel-US-263,2026-03-30,1,Billing / unauthorized charges / refund anger,Deceptive Billing Practices
Endel,US,endel-US-264,2026-03-30,1,Billing / unauthorized charges / refund anger,Scam Beware
Endel,US,endel-US-266,2026-03-28,1,Cancellation difficulty,Charge even if cancel
Endel,US,endel-US-267,2026-03-28,1,Misleading advertising,False advertising
Endel,US,endel-US-268,2026-03-28,1,Upsell / ads / nagging in-app,Not very well explained on FB
Endel,US,endel-US-270,2026-03-27,3,Other (uncategorized),Weird sounds during sleep
Endel,US,endel-US-271,2026-03-27,1,Billing / unauthorized charges / refund anger,Don’t do it
Endel,US,endel-US-274,2026-03-27,1,Billing / unauthorized charges / refund anger,False Advertising Scum
Endel,US,endel-US-275,2026-03-26,3,Upsell / ads / nagging in-app,Pay to use
Endel,US,endel-US-278,2026-03-25,1,Billing / unauthorized charges / refund anger,Unable to cancel after “free” trial!
Endel,US,endel-US-279,2026-03-25,1,Billing / unauthorized charges / refund anger,Scam
Endel,US,endel-US-280,2026-03-24,1,Billing / unauthorized charges / refund anger,Scam
Endel,US,endel-US-281,2026-03-24,1,Other (uncategorized),Don’t do it
Endel,US,endel-US-282,2026-03-24,2,Other (uncategorized),Disappointment
Endel,US,endel-US-283,2026-03-24,1,Misleading advertising,False advertising
Endel,US,endel-US-285,2026-03-23,2,Price / value / paywall,Expensive
Endel,US,endel-US-286,2026-03-23,3,Cancellation difficulty,Good but
Endel,US,endel-US-287,2026-03-23,1,Billing / unauthorized charges / refund anger,7-day Trial?
Endel,US,endel-US-288,2026-03-23,3,Upsell / ads / nagging in-app,Interesting but wasn’t compelled to subscribe
