app,storefront,id,date,rating,praise_codes,title
Portal,US,portal-US-458,2022-07-05,4,integration (watch / home / desktop / shortcuts)|longevity / daily habit,Forced Landscape Mode On iPad
Portal,US,portal-US-459,2022-07-01,5,effect: sleep|longevity / daily habit,Excellent App
Portal,US,portal-US-460,2022-06-25,5,effect: focus / productivity|effect: sleep|effect: anxiety / calm|honesty / fair treatment / respects the user|design / UI / aesthetics,Expensive But Gorgeous!
Portal,US,portal-US-461,2022-06-15,5,effect: focus / productivity|effect: anxiety / calm,Love the App
Portal,US,portal-US-462,2022-06-10,4,,Loop issues
Portal,US,portal-US-463,2022-06-06,5,sound quality / character|control / customization|design / UI / aesthetics,Wonderful Immersive Experience
Portal,US,portal-US-464,2022-06-04,5,sound quality / character,Amazing PRO features - ALL FOR FREE!!!!!
Portal,US,portal-US-465,2022-06-03,5,effect: focus / productivity|effect: anxiety / calm|design / UI / aesthetics,Great so far!
Portal,US,portal-US-466,2022-05-28,4,variety / catalog size|price / value for money|honesty / fair treatment / respects the user|longevity / daily habit,"Well done but limited, expensive"
Portal,US,portal-US-467,2022-05-25,5,effect: sleep,Great night’s sleep! Love all my sounds.
Portal,US,portal-US-469,2022-05-11,5,effect: anxiety / calm|offline / privacy / no account,Privacy!
Portal,US,portal-US-470,2022-05-11,5,effect: sleep|honesty / fair treatment / respects the user,😍
Portal,US,portal-US-471,2022-05-02,5,,From another world
Portal,US,portal-US-474,2022-04-26,5,integration (watch / home / desktop / shortcuts),would love an apple tv app
Portal,US,portal-US-475,2022-04-22,5,,Thank you
Portal,US,portal-US-477,2022-04-12,5,effect: sleep|longevity / daily habit,Use every night for sleep
Portal,US,portal-US-478,2022-04-11,5,,Amazing
Portal,US,portal-US-479,2022-03-26,5,,A must have
Portal,US,portal-US-480,2022-03-03,5,effect: tinnitus / noise masking|sound quality / character|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Great Quality App… but pricing is odd
Portal,US,portal-US-481,2022-03-03,5,effect: focus / productivity|effect: sleep|effect: anxiety / calm|design / UI / aesthetics,Perfect sleep and relaxation ambiance.
Portal,US,portal-US-482,2022-02-25,5,integration (watch / home / desktop / shortcuts),Awesome!!!!
Portal,US,portal-US-484,2022-02-17,5,effect: sleep,Very nice! 😀
Portal,US,portal-US-485,2022-02-15,5,effect: sleep,Love this!
Portal,US,portal-US-486,2022-02-10,5,,Good application 🖤
Portal,US,portal-US-487,2022-02-09,5,price / value for money|offline / privacy / no account|honesty / fair treatment / respects the user|design / UI / aesthetics,Amazing UI and Phenomenal Customer Service
Portal,US,portal-US-488,2022-02-07,4,,تطبيق روعة
Portal,US,portal-US-489,2022-02-02,5,,If you want to be transported…
Portal,US,portal-US-490,2022-01-27,4,,Problems
Portal,US,portal-US-491,2022-01-05,5,sound quality / character|design / UI / aesthetics,Amazing All Around!
Portal,US,portal-US-492,2022-01-02,5,integration (watch / home / desktop / shortcuts),Please help look into this
Portal,US,portal-US-494,2021-12-30,5,effect: sleep|effect: anxiety / calm,Relax
Portal,US,portal-US-495,2021-12-20,4,,Subscription portal
Portal,US,portal-US-496,2021-12-15,5,,The best app
Portal,US,portal-US-497,2021-12-14,4,design / UI / aesthetics,"Beautifully designed, not quite perfect"
Portal,US,portal-US-499,2021-12-13,5,effect: focus / productivity|effect: anxiety / calm,Love love love this app
Portal,DE,portal-DE-000,2026-07-24,5,effect: focus / productivity|effect: anxiety / calm,Fokus & Entspannung
Portal,DE,portal-DE-002,2026-07-16,5,price / value for money|one-time purchase / no subscription,"Stimmt, günstig ist sie nicht"
Portal,DE,portal-DE-004,2026-07-10,5,effect: anxiety / calm,Sofortige Entspannung
Portal,DE,portal-DE-006,2026-06-03,5,effect: anxiety / calm|design / UI / aesthetics,"I love this app, it seems simple but especially on Mac, it feels like "
Portal,DE,portal-DE-007,2026-06-01,5,effect: focus / productivity|sound quality / character|design / UI / aesthetics,Perfect App & excited for more to come
Portal,DE,portal-DE-008,2026-05-08,5,control / customization|design / UI / aesthetics,Beste Qualität! Super Updates!
Portal,DE,portal-DE-009,2026-04-08,5,,Geniale App mit genialen Funktionen
Portal,DE,portal-DE-010,2026-02-27,5,effect: anxiety / calm|honesty / fair treatment / respects the user,Soul Candy at its best
Portal,DE,portal-DE-011,2026-02-22,4,effect: anxiety / calm|integration (watch / home / desktop / shortcuts),Wann für AppleTV?
Portal,DE,portal-DE-012,2026-01-29,5,effect: anxiety / calm|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Refreshing experience on my digital devices
Portal,DE,portal-DE-013,2026-01-11,5,effect: sleep|effect: anxiety / calm,Sehr gut
Portal,DE,portal-DE-015,2026-01-02,4,,Super App
Portal,DE,portal-DE-016,2025-12-30,5,design / UI / aesthetics,"Mein Gott, ist das schön!"
Portal,DE,portal-DE-017,2025-12-17,4,effect: focus / productivity|design / UI / aesthetics,"Great design, great immersion, works for me to focus"
Portal,DE,portal-DE-018,2025-11-04,5,effect: anxiety / calm,Unfassbar gut!
Portal,DE,portal-DE-019,2025-11-03,4,one-time purchase / no subscription|longevity / daily habit,Perfect but expensive
Portal,DE,portal-DE-020,2025-10-09,5,effect: focus / productivity|effect: ADHD / neurodivergent|effect: anxiety / calm|sound quality / character|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),A true Portal to a Calm Piece of Mind!🌌✨
Portal,DE,portal-DE-021,2025-10-02,5,effect: anxiety / calm|design / UI / aesthetics,Ein Traum
Portal,DE,portal-DE-022,2025-09-25,5,effect: focus / productivity|effect: anxiety / calm|design / UI / aesthetics|longevity / daily habit,Mesmerizing yet focusing
Portal,DE,portal-DE-024,2025-07-02,4,effect: focus / productivity,Awesome! One Request
Portal,DE,portal-DE-025,2025-06-10,5,effect: focus / productivity|one-time purchase / no subscription|offline / privacy / no account|integration (watch / home / desktop / shortcuts),Awesome Nature Soundscapes
Portal,DE,portal-DE-026,2025-05-23,5,,Portal
Portal,DE,portal-DE-027,2025-05-03,5,design / UI / aesthetics,Gorgeous App!
Portal,DE,portal-DE-029,2025-03-20,5,effect: focus / productivity|design / UI / aesthetics|longevity / daily habit,This app is a real game changer
Portal,DE,portal-DE-030,2025-02-26,5,effect: focus / productivity|design / UI / aesthetics,Perfect Blend of Visuals and Sound for Productivity!
Portal,DE,portal-DE-032,2024-12-13,5,effect: focus / productivity|effect: anxiety / calm|variety / catalog size|control / customization|integration (watch / home / desktop / shortcuts)|longevity / daily habit,Preis auf jeden Fall wert
Portal,DE,portal-DE-033,2024-12-08,4,integration (watch / home / desktop / shortcuts),"Wonderful, but missing on Apple TV"
Portal,DE,portal-DE-034,2024-11-15,5,effect: focus / productivity|effect: anxiety / calm|design / UI / aesthetics|integration (watch / home / desktop / shortcuts)|longevity / daily habit,Überzeugend und schön!
Portal,DE,portal-DE-035,2024-11-05,4,,Cool
Portal,DE,portal-DE-037,2024-07-20,5,effect: anxiety / calm,Fantastisch
Portal,DE,portal-DE-039,2024-04-12,5,effect: anxiety / calm|sound quality / character|price / value for money,Eye & Ear candy!
Portal,DE,portal-DE-040,2024-04-08,5,longevity / daily habit,Portal
Portal,DE,portal-DE-042,2024-03-25,5,,Hält was die verspricht !
Portal,DE,portal-DE-043,2024-03-12,5,effect: anxiety / calm,Entspannung
Portal,DE,portal-DE-044,2024-03-07,5,design / UI / aesthetics,Sehr schöne App
Portal,DE,portal-DE-046,2024-02-08,5,effect: sleep|effect: anxiety / calm|design / UI / aesthetics,Erstklassige App für Naturklänge
Portal,DE,portal-DE-047,2024-01-19,5,,Tolle App
Portal,DE,portal-DE-048,2024-01-14,5,,Portal
Portal,DE,portal-DE-049,2024-01-04,5,effect: focus / productivity|effect: anxiety / calm,Great App - Even Greater Customer Support
Portal,DE,portal-DE-050,2023-12-21,4,,Free trail content
Portal,DE,portal-DE-051,2023-12-15,5,,wie eine echte cam
Portal,DE,portal-DE-053,2023-11-26,5,effect: anxiety / calm,MEGA
Portal,DE,portal-DE-054,2023-11-25,5,effect: focus / productivity|effect: anxiety / calm|integration (watch / home / desktop / shortcuts),Die besten Soundscapes aller Zeiten
Portal,DE,portal-DE-057,2023-07-11,5,sound quality / character|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Stunning on macOS
Portal,DE,portal-DE-058,2023-06-26,5,effect: focus / productivity|effect: anxiety / calm|longevity / daily habit,Finally - exactly what I needed
Portal,DE,portal-DE-059,2023-06-08,5,design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Wundervoll
Portal,DE,portal-DE-064,2022-07-31,5,design / UI / aesthetics,This App! My god!
Portal,DE,portal-DE-066,2022-02-17,5,effect: anxiety / calm,What an amazing app this is
Portal,DE,portal-DE-067,2021-12-16,5,,Hallo Portal
Portal,DE,portal-DE-069,2021-10-20,4,integration (watch / home / desktop / shortcuts),"Schon cool, aber…"
Portal,DE,portal-DE-070,2021-08-15,5,,Absoluter Tipp
Portal,DE,portal-DE-074,2021-05-13,5,effect: sleep|effect: anxiety / calm|variety / catalog size|one-time purchase / no subscription|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Großartige App!
Portal,DE,portal-DE-076,2021-03-03,5,effect: anxiety / calm|design / UI / aesthetics,Fantastic App! Wow...
Portal,DE,portal-DE-077,2021-02-21,5,,1a
Portal,DE,portal-DE-079,2021-02-11,4,control / customization|design / UI / aesthetics,Great App! But another subscription ?
Portal,DE,portal-DE-080,2021-01-26,5,one-time purchase / no subscription,Super App
Portal,DE,portal-DE-081,2021-01-14,5,effect: focus / productivity,Excellent app to focus
Portal,DE,portal-DE-084,2020-12-09,4,longevity / daily habit,Awesome
Portal,DE,portal-DE-085,2020-12-08,5,one-time purchase / no subscription,Monatliches Abo?
Portal,DE,portal-DE-087,2020-11-20,5,integration (watch / home / desktop / shortcuts),Feature Request
Portal,DE,portal-DE-088,2020-10-14,5,effect: focus / productivity|effect: sleep|sound quality / character|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Hochklassige Soundscapes
Portal,DE,portal-DE-091,2020-09-20,4,variety / catalog size,Almost perfect
Portal,DE,portal-DE-094,2020-08-16,5,,"Für mich die beste App, die es gibt"
Portal,DE,portal-DE-097,2020-08-05,4,effect: anxiety / calm|sound quality / character|design / UI / aesthetics,"Amazing and immersive UI, Sounds great, Videos too short"
Portal,DE,portal-DE-098,2020-07-27,5,design / UI / aesthetics,"Elegant, nice sounds,  one necessary improvemt"
Portal,DE,portal-DE-099,2020-07-15,5,design / UI / aesthetics,Genial
Portal,DE,portal-DE-100,2020-07-14,5,effect: anxiety / calm|design / UI / aesthetics,Sehr gute App - Perfekt mit den Airpods Pro
Portal,DE,portal-DE-101,2020-07-02,5,design / UI / aesthetics,Breathtaking
Portal,DE,portal-DE-102,2020-06-24,4,effect: anxiety / calm|design / UI / aesthetics,Almost perfect
Portal,DE,portal-DE-103,2020-06-24,5,one-time purchase / no subscription,Ausgezeichnet
Portal,DE,portal-DE-104,2020-06-24,5,design / UI / aesthetics,Amazing visuals and UI
Portal,DE,portal-DE-106,2020-05-14,5,effect: anxiety / calm|integration (watch / home / desktop / shortcuts),Very good for relaxation
Portal,DE,portal-DE-107,2020-05-08,5,effect: sleep|price / value for money|design / UI / aesthetics,Unbelievable!!
Portal,DE,portal-DE-108,2020-05-07,5,design / UI / aesthetics,Best in class
Portal,DE,portal-DE-109,2020-03-25,5,,WOW
Portal,DE,portal-DE-110,2020-02-18,5,effect: focus / productivity|effect: anxiety / calm|one-time purchase / no subscription,Dream - Relax - Back to work
Portal,DE,portal-DE-111,2020-02-07,5,integration (watch / home / desktop / shortcuts),Wonderful!
Mubert,US,mubert-US-000,2026-06-17,5,variety / catalog size,music for plants
Mubert,US,mubert-US-004,2024-03-17,4,,"Love this app, however."
Mubert,US,mubert-US-005,2024-01-30,5,effect: focus / productivity,Six stars
Mubert,US,mubert-US-007,2023-12-14,4,design / UI / aesthetics,Mubert: Favorites Functionality Issue
Mubert,US,mubert-US-008,2023-09-10,5,honesty / fair treatment / respects the user,This app is fantastic
Mubert,US,mubert-US-016,2023-03-01,5,,Way to go
Mubert,US,mubert-US-019,2022-11-18,4,control / customization,"One wish, otherwise incredible"
Mubert,US,mubert-US-020,2022-10-09,5,honesty / fair treatment / respects the user,I love it!
Mubert,US,mubert-US-021,2022-07-13,5,,That song was so good
Mubert,US,mubert-US-024,2022-03-23,5,control / customization,Impressive
Mubert,US,mubert-US-026,2022-02-01,5,,Surprised me
Mubert,US,mubert-US-030,2021-03-12,5,effect: focus / productivity,"I’m picky about my LoFi, but..."
Mubert,US,mubert-US-032,2021-02-15,5,,Amazing app
Mubert,US,mubert-US-034,2021-01-06,5,,Perfect balance from rhythm to ambient music!
Mubert,US,mubert-US-036,2020-10-26,5,design / UI / aesthetics,Fantastic
Mubert,US,mubert-US-040,2020-07-25,4,,Great concept and execution!
Mubert,US,mubert-US-041,2020-07-21,5,sound quality / character|variety / catalog size|longevity / daily habit,Love it!
Mubert,US,mubert-US-042,2020-07-02,5,effect: focus / productivity|effect: sleep|variety / catalog size|longevity / daily habit,Awesome endless music app
Mubert,US,mubert-US-043,2020-06-13,5,sound quality / character,For avid music lovers
Mubert,US,mubert-US-046,2020-05-26,4,effect: focus / productivity,Good app but add time tracking
Mubert,US,mubert-US-048,2020-05-02,4,effect: focus / productivity|integration (watch / home / desktop / shortcuts),Good app but the iPad.
Mubert,US,mubert-US-049,2020-03-26,5,,One of the coolest AI tasks I’ve seen
Mubert,US,mubert-US-050,2020-03-19,4,variety / catalog size,"lots of genres, but small problem"
Mubert,US,mubert-US-052,2020-03-15,5,variety / catalog size,Good app with nice music
Mubert,US,mubert-US-055,2020-03-09,5,,Want to subscribe
Mubert,US,mubert-US-056,2020-03-08,5,,Add some new channels!
Mubert,US,mubert-US-057,2020-03-05,5,,"Doesn’t launch, asked for my Apple ID password"
Mubert,US,mubert-US-059,2020-02-15,5,,It’s fun
Mubert,US,mubert-US-060,2020-02-13,5,longevity / daily habit,Great
Mubert,US,mubert-US-062,2020-02-11,4,,Almost perfect
Mubert,US,mubert-US-063,2020-02-05,5,,Super sound and AI
Mubert,US,mubert-US-067,2020-01-27,4,effect: sleep|design / UI / aesthetics,Beautiful app !
Mubert,US,mubert-US-071,2020-01-09,5,,Love it!
Mubert,US,mubert-US-075,2019-12-12,5,,Awesome implementation
Mubert,US,mubert-US-076,2019-12-10,5,,ایول
Mubert,US,mubert-US-077,2019-12-09,4,,Really amazing but a but costly for premium
Mubert,US,mubert-US-081,2019-11-24,4,effect: anxiety / calm|design / UI / aesthetics,Great app
Mubert,US,mubert-US-082,2019-11-24,5,,Great samples with evolving rhythms
Mubert,US,mubert-US-083,2019-11-22,5,,I love this so much
Mubert,US,mubert-US-086,2019-11-14,4,effect: anxiety / calm|control / customization|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Great
Mubert,US,mubert-US-087,2019-11-14,5,,Too easy
Mubert,US,mubert-US-088,2019-11-14,5,,Great ambient music for studying!
Mubert,US,mubert-US-089,2019-11-14,5,design / UI / aesthetics,Eh seems like a well designed app
Mubert,US,mubert-US-090,2019-11-13,4,,pretty epic
Mubert,US,mubert-US-097,2019-11-01,5,design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Amazing!
Mubert,US,mubert-US-098,2019-10-28,5,,Forward-thinking music initiative
Mubert,US,mubert-US-099,2019-10-19,4,integration (watch / home / desktop / shortcuts),Was great until sending to airplay broke
Mubert,US,mubert-US-100,2019-09-08,4,design / UI / aesthetics,Issue
Mubert,US,mubert-US-102,2019-08-31,4,effect: focus / productivity|design / UI / aesthetics,Soild App
Mubert,US,mubert-US-104,2019-08-10,5,effect: focus / productivity,New favorite music app
Mubert,US,mubert-US-105,2019-07-31,4,effect: sleep|effect: anxiety / calm,I love it but a few minor problems.
Mubert,US,mubert-US-106,2019-07-30,4,effect: anxiety / calm|variety / catalog size,Very cool concept. Wish it didn’t stop!
Mubert,US,mubert-US-107,2019-07-23,5,effect: focus / productivity,Great for work
Mubert,US,mubert-US-109,2019-07-20,4,,Pretty cool idea.
Mubert,US,mubert-US-112,2019-07-17,5,variety / catalog size,Very unique
Mubert,US,mubert-US-114,2019-07-08,4,variety / catalog size|control / customization,Little lacking but with some improvements could be 5 stars
Mubert,US,mubert-US-115,2019-07-02,5,,good
Mubert,US,mubert-US-116,2019-06-15,5,effect: anxiety / calm|variety / catalog size|adaptivity / personalization|integration (watch / home / desktop / shortcuts),Wow! So many use case...
Mubert,US,mubert-US-118,2019-04-20,5,,"Best of the best, thanks"
Mubert,US,mubert-US-119,2019-02-24,5,adaptivity / personalization,Passes the Turing Hearing Test (if one existed)
Mubert,US,mubert-US-120,2019-02-21,5,design / UI / aesthetics|integration (watch / home / desktop / shortcuts),"Great app, if there is horizontal iPad support there would be great!"
Mubert,US,mubert-US-122,2019-01-30,5,price / value for money,Paid stations are worth the money
Mubert,US,mubert-US-123,2019-01-08,5,effect: focus / productivity,Boosts my Productivity
Mubert,US,mubert-US-126,2018-09-12,5,,Love it
Mubert,US,mubert-US-127,2018-08-31,5,variety / catalog size,Infinite AI-generated music flow for every case
Mubert,US,mubert-US-132,2018-03-07,5,,REALLY Clear Sound
Mubert,US,mubert-US-133,2018-03-05,5,,Great!
Mubert,US,mubert-US-134,2018-03-03,4,offline / privacy / no account,good app!
Mubert,US,mubert-US-135,2018-03-02,5,control / customization,Why did you teach her how to talk?
Mubert,US,mubert-US-136,2018-03-01,4,design / UI / aesthetics,I have a problem with this marvellous app.
Mubert,US,mubert-US-138,2018-02-26,5,,Great
Mubert,US,mubert-US-139,2018-01-28,4,offline / privacy / no account,Great but please create offline mode
Mubert,US,mubert-US-140,2017-10-20,5,design / UI / aesthetics,One comment
Mubert,DE,mubert-DE-007,2021-02-07,4,integration (watch / home / desktop / shortcuts),AirPlay
Mubert,DE,mubert-DE-008,2020-12-24,5,,Mega
Mubert,DE,mubert-DE-009,2020-08-28,5,effect: anxiety / calm|effect: tinnitus / noise masking,Absolute Ruhe
Mubert,DE,mubert-DE-011,2020-05-30,5,effect: anxiety / calm,Großartig
Mubert,DE,mubert-DE-012,2020-05-29,4,design / UI / aesthetics,Nette Idee
Mubert,DE,mubert-DE-013,2020-05-29,4,,Prima App
Mubert,DE,mubert-DE-014,2020-05-29,4,variety / catalog size|design / UI / aesthetics,Musik leicht gemacht
Mubert,DE,mubert-DE-015,2020-05-28,5,design / UI / aesthetics,Sehr schön
Mubert,DE,mubert-DE-016,2019-08-11,4,,Nicht schlecht
Mubert,DE,mubert-DE-017,2019-08-08,5,design / UI / aesthetics|integration (watch / home / desktop / shortcuts),The future of listening music!!
Mubert,DE,mubert-DE-020,2019-03-04,5,,Nice Music Player
Mubert,DE,mubert-DE-021,2019-01-16,5,,Mega!
Mubert,DE,mubert-DE-022,2018-08-31,4,effect: sleep,Super App
Dark Noise,US,darknoise-US-000,2026-08-23,5,effect: sleep,Fantastic sleep aid
Dark Noise,US,darknoise-US-005,2026-06-28,5,effect: anxiety / calm|control / customization|longevity / daily habit,Love the ability to create my own mixes
Dark Noise,US,darknoise-US-006,2026-06-17,5,,LOVE THIS!!!
Dark Noise,US,darknoise-US-007,2026-06-10,5,effect: sleep,So good
Dark Noise,US,darknoise-US-009,2026-05-02,5,effect: ADHD / neurodivergent,Yesss
Dark Noise,US,darknoise-US-011,2026-03-14,5,effect: focus / productivity|effect: sleep|effect: anxiety / calm|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Beautiful App
Dark Noise,US,darknoise-US-013,2026-02-04,5,,My weird tendencies paid off
Dark Noise,US,darknoise-US-014,2026-01-30,5,,Kyle Ryan
Dark Noise,US,darknoise-US-016,2026-01-14,5,effect: focus / productivity|control / customization|design / UI / aesthetics,Best Ambient Sounds App
Dark Noise,US,darknoise-US-017,2026-01-02,5,,Amazing app
Dark Noise,US,darknoise-US-021,2025-11-30,5,design / UI / aesthetics,Excellent app
Dark Noise,US,darknoise-US-024,2025-10-04,5,,Dark Noise in the computer
Dark Noise,US,darknoise-US-025,2025-08-27,5,control / customization|design / UI / aesthetics,white noise + podcast = 😴💭🐑🐑🐑
Dark Noise,US,darknoise-US-028,2025-06-13,5,effect: tinnitus / noise masking,Carolyn
Dark Noise,US,darknoise-US-029,2025-06-11,5,design / UI / aesthetics,Amazing quality sound and cute animations
Dark Noise,US,darknoise-US-030,2025-05-24,5,,Excellent
Dark Noise,US,darknoise-US-031,2025-05-17,5,one-time purchase / no subscription,"Perfect, for the free version"
Dark Noise,US,darknoise-US-032,2025-05-10,4,effect: tinnitus / noise masking|control / customization,Helps with Tinnitus!
Dark Noise,US,darknoise-US-033,2025-03-29,5,,Good but only a few free
Dark Noise,US,darknoise-US-034,2025-03-25,5,,Good quality
Dark Noise,US,darknoise-US-035,2025-03-11,5,effect: sleep,Convenient
Dark Noise,US,darknoise-US-037,2025-01-27,5,integration (watch / home / desktop / shortcuts)|longevity / daily habit,Awesome! Just needs a couple of things…
Dark Noise,US,darknoise-US-038,2025-01-27,5,variety / catalog size|design / UI / aesthetics,Love this for soundscapes
Dark Noise,US,darknoise-US-040,2025-01-10,5,effect: sleep|adaptivity / personalization,Just exactly perfect
Dark Noise,US,darknoise-US-041,2025-01-06,5,effect: anxiety / calm,Relaxing
Dark Noise,US,darknoise-US-043,2024-12-20,5,,Awesome
Dark Noise,US,darknoise-US-044,2024-12-20,5,,I  love thisapp
Dark Noise,US,darknoise-US-045,2024-12-15,5,effect: sleep,Can’t sleep without it!
Dark Noise,US,darknoise-US-046,2024-12-11,5,effect: sleep,Can’t sleep without it!
Dark Noise,US,darknoise-US-048,2024-12-09,5,effect: sleep|effect: anxiety / calm,Long time Dark Noise fan❤️
Dark Noise,US,darknoise-US-049,2024-12-09,5,,Great app
Dark Noise,US,darknoise-US-052,2024-12-02,5,effect: anxiety / calm|design / UI / aesthetics,Love love love
Dark Noise,US,darknoise-US-053,2024-11-07,5,,Travelers Dream
Dark Noise,US,darknoise-US-054,2024-11-06,5,effect: anxiety / calm|effect: tinnitus / noise masking,Wonderful!
Dark Noise,US,darknoise-US-055,2024-11-04,5,,The great sound
Dark Noise,US,darknoise-US-057,2024-10-05,5,integration (watch / home / desktop / shortcuts),Amazing!
Dark Noise,US,darknoise-US-058,2024-10-05,4,effect: sleep|effect: anxiety / calm|integration (watch / home / desktop / shortcuts),Best sleep sound environment
Dark Noise,US,darknoise-US-062,2024-09-20,5,integration (watch / home / desktop / shortcuts),"Good app, but"
Dark Noise,US,darknoise-US-063,2024-08-15,5,effect: anxiety / calm|sound quality / character|price / value for money|one-time purchase / no subscription|design / UI / aesthetics|longevity / daily habit,A rare gem
Dark Noise,US,darknoise-US-065,2024-08-07,5,,#Mykewasright
Dark Noise,US,darknoise-US-068,2024-06-26,5,integration (watch / home / desktop / shortcuts),Thunderstorm is so good
Dark Noise,US,darknoise-US-073,2024-05-01,5,effect: anxiety / calm,Lovely companion.
Dark Noise,US,darknoise-US-074,2024-04-22,5,effect: sleep|design / UI / aesthetics,"Works great, sleep well"
Dark Noise,US,darknoise-US-076,2024-03-24,5,,Just great
Dark Noise,US,darknoise-US-077,2024-03-14,5,effect: anxiety / calm|design / UI / aesthetics,“Airplane Noise” is comforting and doesn’t require a paid subscription
Dark Noise,US,darknoise-US-079,2024-03-02,5,effect: focus / productivity,Best App
Dark Noise,US,darknoise-US-080,2024-03-01,5,,love it
Dark Noise,US,darknoise-US-081,2024-02-27,5,,Best app of its kind.
Dark Noise,US,darknoise-US-082,2024-02-22,5,,Well refined app
Dark Noise,US,darknoise-US-084,2024-01-20,5,effect: sleep,Helps My Insomnia!
Dark Noise,US,darknoise-US-088,2023-12-21,5,one-time purchase / no subscription|honesty / fair treatment / respects the user|design / UI / aesthetics|longevity / daily habit,Helpful. Intuitive. Sleek.
Dark Noise,US,darknoise-US-089,2023-12-20,5,effect: sleep,Very nice to go to sleep to
Dark Noise,US,darknoise-US-090,2023-12-20,5,,The ideal noise app
Dark Noise,US,darknoise-US-091,2023-12-06,5,,YOU ARE TRASH
Dark Noise,US,darknoise-US-093,2023-11-30,5,effect: focus / productivity,love this app
Dark Noise,US,darknoise-US-094,2023-11-22,5,honesty / fair treatment / respects the user,"Simple reliable app, no ads, does what it says on the tin"
Dark Noise,US,darknoise-US-095,2023-11-21,5,effect: sleep,Love the app
Dark Noise,US,darknoise-US-096,2023-11-17,4,design / UI / aesthetics,Great App!!! One useful feature missing
Dark Noise,US,darknoise-US-097,2023-11-11,4,effect: anxiety / calm|variety / catalog size,Very pleasant
Dark Noise,US,darknoise-US-100,2023-10-17,5,variety / catalog size,Dark noise
Dark Noise,US,darknoise-US-101,2023-10-14,5,,Absolutely fantastic
Dark Noise,US,darknoise-US-105,2023-09-27,4,,It good
Dark Noise,US,darknoise-US-106,2023-09-23,5,effect: sleep|control / customization|one-time purchase / no subscription|design / UI / aesthetics,Thank you
Dark Noise,US,darknoise-US-107,2023-09-22,5,effect: focus / productivity|effect: sleep|variety / catalog size|offline / privacy / no account|honesty / fair treatment / respects the user|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),The best sound app
Dark Noise,US,darknoise-US-108,2023-09-22,5,design / UI / aesthetics|integration (watch / home / desktop / shortcuts),Best sound program I’ve found.
Dark Noise,US,darknoise-US-109,2023-09-19,5,effect: sleep|longevity / daily habit,Love Dark Noise
Dark Noise,US,darknoise-US-111,2023-09-19,5,one-time purchase / no subscription|integration (watch / home / desktop / shortcuts)|longevity / daily habit,Solid App In Need Of Menu Bar Support
Dark Noise,US,darknoise-US-112,2023-09-18,5,,Top notch app
Dark Noise,US,darknoise-US-113,2023-09-04,5,design / UI / aesthetics,wonderful
Dark Noise,US,darknoise-US-115,2023-07-03,5,effect: sleep,1 Year in and Still The Best
Dark Noise,US,darknoise-US-116,2023-05-24,5,control / customization|design / UI / aesthetics,Great interface
Dark Noise,US,darknoise-US-117,2023-05-23,5,,very good
Dark Noise,US,darknoise-US-118,2023-05-18,4,,"Good, Except Bait-n-Switch"
Dark Noise,US,darknoise-US-119,2023-05-12,5,effect: sleep,Great White Noise App
Dark Noise,US,darknoise-US-120,2023-05-09,5,effect: anxiety / calm|variety / catalog size,Really Fun Sound App
Dark Noise,US,darknoise-US-121,2023-04-27,5,,Legacy rain and thunderstorm sounds
Dark Noise,US,darknoise-US-123,2023-04-07,5,effect: sleep,Helped me get to sleep!
Dark Noise,US,darknoise-US-124,2023-04-06,5,effect: focus / productivity|effect: sleep,The App for Focus
Dark Noise,US,darknoise-US-125,2023-04-05,5,,Awesome Developer. This is how you treat customers!
Dark Noise,US,darknoise-US-126,2023-04-05,5,effect: focus / productivity|price / value for money|one-time purchase / no subscription|integration (watch / home / desktop / shortcuts),Listen. (Get it!) Dark Noise is a sound investment.
Dark Noise,US,darknoise-US-127,2023-04-04,5,,Outstanding attention to detail
Dark Noise,US,darknoise-US-132,2023-04-02,5,,Subscriptions Rock!
Dark Noise,US,darknoise-US-133,2023-03-27,4,sound quality / character|variety / catalog size|control / customization|longevity / daily habit,Dark Noise in 2023
Dark Noise,US,darknoise-US-135,2023-02-28,5,effect: focus / productivity|effect: tinnitus / noise masking,Pure peace
Dark Noise,US,darknoise-US-136,2023-02-21,4,,Long Fade dosn't work properly
Dark Noise,US,darknoise-US-137,2023-02-15,5,control / customization|design / UI / aesthetics,"So good, so easy to use across platforms"
Dark Noise,US,darknoise-US-138,2023-01-30,5,integration (watch / home / desktop / shortcuts),Very versatile and capable sound app
Dark Noise,US,darknoise-US-139,2023-01-29,5,effect: focus / productivity,This app is the best!
Dark Noise,US,darknoise-US-141,2023-01-18,5,effect: focus / productivity,Fantastic
Dark Noise,US,darknoise-US-144,2022-12-25,5,control / customization,Great app
